,Zinb_1,Zinb_2,Zinb_3,Zinb_4,Zinb_5,Zinb_6,Zinb_7,Zinb_8,Zinb_9,Zinb_10,Zinb_11,Zinb_12,Zinb_13,Zinb_14,Zinb_15,Zinb_16,Zinb_17,Zinb_18,Zinb_19,Zinb_20,Zinb_21,Zinb_22,Zinb_23,Zinb_24,Zinb_25,Zinb_26,Zinb_27,Zinb_28,Zinb_29,Zinb_30,Zinb_31,Zinb_32
mouse2_lib3.final_cell_0027,1.6629751,0.0,0.0,0.0,1.5160065,0.0,1.0959114,0.0,0.0,1.9349694,0.0,0.0,3.419268,0.0,0.7848848,1.7222388,0.0,0.0,0.0,0.0,2.073346,1.5639251,0.0,0.71203053,0.0,0.0,0.0,1.0622938,0.0,0.0,1.9535906,0.0
mouse2_lib3.final_cell_0028,1.5661324,0.0,0.0,0.0,1.5581712,0.0,1.3323702,0.0,0.0,2.2092335,0.0,0.0,3.3802464,0.0,0.62263155,1.8394672,0.0,0.0,0.0,0.0,2.6323826,1.43139,0.0,0.5357475,0.0,0.0,0.0,0.9625635,0.0,0.0,2.1844969,0.0
mouse2_lib3.final_cell_0029,1.7615855,0.0,0.0,0.0,1.3620783,0.0,1.1240366,0.0,0.0,1.6810851,0.0,0.0,3.1273663,0.0,0.94699323,1.4679215,0.0,0.0,0.0,0.0,2.1238968,1.2423363,0.0,0.4374124,0.0,0.0,0.0,0.97741544,0.0,0.0,1.9912741,0.0
mouse2_lib3.final_cell_0030,5.747826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9306464,8.924867,2.6897159,1.1910051,0.0,0.0,3.7638273,14.290603,0.0,5.4461665,0.0,0.0,0.0,0.0,0.0,7.9287243,0.0,0.0,6.6643977,0.0
mouse2_lib3.final_cell_0031,1.3943728,0.0,0.0,0.0,1.9928982,0.0,1.6005621,0.0,0.0,2.422248,0.0,0.0,3.3910184,0.0,0.8097524,1.6584657,0.0,0.0,0.0,0.0,2.857838,1.2762187,0.0,0.44493833,0.0,0.38434651,0.0,0.9856003,0.0,0.0,2.0561986,0.0
mouse2_lib3.final_cell_0033,0.6036138,0.0,0.0,0.0,1.5625917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5956246,0.0,1.7263534,1.4343796,0.0,3.487676,0.9196685,3.0087175,0.0,0.0,0.0,3.1397777,0.0,0.0,0.0,0.7831135,0.0,0.0,0.0,0.0
mouse2_lib3.final_cell_0034,0.0,0.0,0.0,0.0,3.9571183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6352916,0.0,0.0,3.6207747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9393065,0.049227074,10.975872,0.0,0.0,0.0,2.637028,3.9729183
mouse2_lib3.final_cell_0035,1.3260179,0.0,0.0,0.0,1.867734,0.0,1.4203913,0.0,0.0,2.4095724,0.0,0.0,4.130992,0.0,0.7780534,1.9237669,0.0,0.0,0.0,0.0,2.8567936,1.496511,0.0,0.86939156,0.0,0.0,0.0,1.3878317,0.0,0.0,2.493646,0.0
mouse2_lib3.final_cell_0036,1.383319,0.0,0.0,0.0,1.9195591,0.0,1.6470898,0.0,0.0,2.294052,0.0,0.0,3.5207438,0.0,0.89637107,1.7415619,0.0,0.0,0.0,0.0,3.2682931,0.9863564,0.0,0.4638301,0.0,0.34812057,0.0,1.1645088,0.0,0.0,2.0282094,0.0
mouse2_lib3.final_cell_0037,1.676162,0.0,0.0,0.0,1.5453411,0.0,1.2269539,0.0,0.0,1.8883317,0.0,0.0,3.3178816,0.0,0.6053488,1.6176792,0.0,0.0,0.0,0.0,2.330508,1.4570682,0.0,0.5449173,0.0,0.0,0.0,1.1048915,0.0,0.0,2.1552634,0.0
mouse2_lib3.final_cell_0038,1.3689572,0.0,0.0,0.0,1.5777997,0.0,1.2406154,0.0,0.0,2.0021996,0.0,0.0,3.4131763,0.0,0.65445983,1.6493038,0.0,0.0,0.0,0.0,2.5126045,1.4355289,0.0,0.48930264,0.0,0.0,0.0,1.3059938,0.0,0.0,2.3064365,0.0
mouse2_lib3.final_cell_0039,5.5060086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2655754,4.670615,2.3338141,1.0509292,0.0,0.0,2.8580394,8.095402,0.0,3.0182762,0.0,0.47759968,0.0,0.0,0.0,5.6356044,0.0,0.0,3.940374,0.0
mouse2_lib3.final_cell_0040,1.4982744,0.0,0.0,0.0,1.7495385,0.0,1.1953956,0.0,0.0,2.0424576,0.0,0.0,3.5523245,0.0,0.8937227,1.6226141,0.0,0.0,0.0,0.0,2.310116,1.3680141,0.0,0.6920066,0.0,0.0,0.0,1.1014018,0.0,0.0,1.8700094,0.0
mouse2_lib3.final_cell_0041,0.93793213,0.0,0.0,0.0,1.5719191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.652659,0.0,1.9276345,1.8279687,0.0,3.9495614,1.2465194,3.34454,0.0,0.0,0.0,3.323674,0.0,0.0,0.0,0.89648837,0.0,0.0,0.0,0.0
mouse2_lib3.final_cell_0042,1.264335,0.0,0.0,0.0,1.9585171,0.0,1.6047105,0.0,0.0,2.7451718,0.0,0.0,4.057265,0.0,0.4755299,2.201533,0.0,0.0,0.0,0.0,2.8406365,1.5027459,0.0,1.1740775,0.0,0.0,0.0,1.3456712,0.0,0.0,2.7432022,0.0
mouse2_lib3.final_cell_0043,1.2342805,0.0,0.0,0.0,1.5760955,0.0,1.2003752,0.0,0.0,2.2578533,0.0,0.0,3.497995,0.0,0.5957678,1.9093027,0.0,0.0,0.0,0.0,2.605977,1.4863609,0.0,0.8047321,0.0,0.0,0.0,1.027766,0.0,0.0,2.4823027,0.0
mouse2_lib3.final_cell_0044,1.455671,0.0,0.0,0.0,1.9000719,0.0,1.5965288,0.0,0.0,2.2985098,0.0,0.0,3.8632417,0.0,0.8677042,1.6697196,0.0,0.0,0.0,0.0,2.8749611,1.1901766,0.0,0.6877804,0.0,0.0,0.0,1.1497012,0.0,0.0,2.430422,0.0
mouse2_lib3.final_cell_0045,0.8741863,0.0,0.0,0.0,1.6662097,0.0,1.252999,0.0,0.0,2.777575,0.0,0.0,3.5890474,0.0,0.52476686,2.0680757,0.0,0.0,0.0,0.0,2.579067,1.6380048,0.0,1.2464815,0.0,0.0,0.0,1.7189113,0.0,0.0,2.7222896,0.0
mouse2_lib3.final_cell_0046,1.4664011,0.0,0.0,0.0,1.7181159,0.0,1.555441,0.0,0.0,2.2935598,0.0,0.0,3.7403274,0.0,0.5042463,1.8690757,0.0,0.0,0.0,0.0,2.6649668,1.5384696,0.0,0.91311955,0.0,0.0,0.0,1.3732873,0.0,0.0,2.524813,0.0
mouse2_lib3.final_cell_0047,4.017156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.097134,3.92474,1.9786065,1.379416,0.0,0.0,1.8444072,7.4495716,0.0,3.152753,0.0,0.26344576,0.0,0.0,0.0,5.27703,0.0,0.0,3.9893992,0.0
mouse2_lib3.final_cell_0048,0.56889534,0.0,0.0,0.0,1.5373836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4497486,0.0,1.9375826,1.7321765,0.0,3.7592258,1.0680705,3.4511194,0.0,0.0,0.0,3.4455485,0.0,0.0,0.0,0.9877747,0.0,0.0,0.0,0.0
mouse2_lib3.final_cell_0049,1.5507755,0.0,0.0,0.0,1.3838534,0.0,1.061439,0.0,0.0,1.7146032,0.0,0.0,3.2018058,0.0,0.8781895,1.5487636,0.0,0.0,0.0,0.0,2.1132803,1.4147959,0.0,0.36102086,0.0,0.0,0.0,1.1795363,0.0,0.0,1.8609196,0.0
mouse2_lib3.final_cell_0050,6.0261803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3649244,9.737371,2.5601602,1.379563,0.0,0.0,4.0470514,15.108482,0.0,5.989411,0.0,0.3699433,0.0,0.0,0.0,8.33815,0.0,0.0,7.21823,0.0
mouse2_lib3.final_cell_0051,1.188022,0.0,0.0,0.0,1.9761992,0.0,1.5334266,0.0,0.0,2.6096358,0.0,0.0,3.8612924,0.0,0.4029781,1.9447911,0.0,0.0,0.0,0.0,2.9206328,1.7501271,0.0,1.3132172,0.0,0.0,0.0,1.8873103,0.0,0.0,3.1141896,0.0
mouse2_lib3.final_cell_0052,1.3331251,0.0,0.0,0.0,1.519213,0.0,1.2027456,0.0,0.0,2.1611955,0.0,0.0,3.2207572,0.0,0.72688717,1.7241292,0.0,0.0,0.0,0.0,2.5571039,1.3079629,0.0,0.9845349,0.0,0.0,0.0,1.4130104,0.0,0.0,2.3596036,0.0
mouse2_lib3.final_cell_0053,1.4643931,0.0,0.0,0.0,1.8068931,0.0,1.1875875,0.0,0.0,2.1780355,0.0,0.0,3.6323028,0.0,0.92078644,1.7110695,0.0,0.0,0.0,0.0,2.7161427,1.3302561,0.0,0.6504617,0.0,0.0,0.0,1.1328651,0.0,0.0,2.3198538,0.0
mouse2_lib3.final_cell_0054,1.793348,0.0,0.0,0.0,1.3328317,0.0,0.7344529,0.0,0.0,1.1125222,0.0,0.0,2.8748343,0.156475,0.91178054,1.051381,0.0,0.0,0.0,0.47433987,1.4528586,1.3267676,0.0,0.53735864,0.0,0.0,0.0,1.4214991,0.0,0.0,2.220673,0.0
mouse2_lib3.final_cell_0055,1.2837592,0.0,0.0,0.0,1.7171074,0.0,1.4786842,0.0,0.0,2.3991683,0.0,0.0,3.7546241,0.0,0.4929325,1.9264364,0.0,0.0,0.0,0.0,2.7746122,1.7142364,0.0,1.0203171,0.0,0.0,0.0,1.2875088,0.0,0.0,2.6357844,0.0
mouse2_lib3.final_cell_0056,1.4864571,0.0,0.0,0.0,1.4697971,0.0,1.2346373,0.0,0.0,2.1670554,0.0,0.0,3.56397,0.0,0.67529535,1.814113,0.0,0.0,0.0,0.0,2.288377,1.7071817,0.0,0.8932939,0.0,0.0,0.0,1.3699794,0.0,0.0,2.1723967,0.0
mouse2_lib3.final_cell_0057,0.6288249,0.0,0.0,0.0,1.7426244,0.0,1.6110059,0.0,0.0,2.5441415,0.0,0.0,3.4098842,0.0,0.27104306,1.8465629,0.0,0.0,0.0,0.0,3.090056,1.253169,0.0,1.1974634,0.0,0.0,0.0,1.7302048,0.0,0.0,3.082154,0.0
mouse2_lib3.final_cell_0058,1.3051172,0.0,0.0,0.0,1.7533532,0.0,1.4887882,0.0,0.0,2.4554555,0.0,0.0,3.585004,0.0,0.49021658,1.849257,0.0,0.0,0.0,0.0,2.8403413,1.4073888,0.0,0.5990796,0.0,0.0,0.0,1.6488622,0.0,0.0,2.5968573,0.0
mouse2_lib3.final_cell_0059,0.85543996,0.0,0.0,0.0,1.806277,0.0,1.4191236,0.0,0.0,2.6721222,0.0,0.0,3.8679965,0.0,0.45188996,1.9860613,0.0,0.0,0.0,0.0,2.8148508,1.6908228,0.0,0.9917593,0.0,0.0,0.0,1.2384443,0.0,0.0,2.557148,0.0
mouse2_lib3.final_cell_0060,1.533711,0.0,0.0,0.0,1.4931211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5410576,0.0,1.7182863,1.1922251,0.0,3.6575763,1.052843,3.308745,0.0,0.0,0.0,3.0258818,0.0,0.0,0.0,1.4038708,0.0,0.0,0.087601505,0.0
mouse2_lib3.final_cell_0061,0.0,0.0,0.0,7.9024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6998315,0.0,0.0,0.0,0.0,0.0,3.3487613,1.6138864,0.2852464,4.120719,10.482325,3.6472142,0.0,0.0,0.0,0.0
mouse2_lib3.final_cell_0062,1.4601908,0.0,0.0,0.0,1.8687009,0.0,1.3488746,0.0,0.0,2.3058972,0.0,0.0,3.6369414,0.0,0.4281553,1.7113773,0.0,0.0,0.0,0.0,2.8263984,1.48863,0.0,0.9148815,0.0,0.0,0.0,1.6012655,0.0,0.0,2.970641,0.0
mouse2_lib3.final_cell_0063,5.655041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9224777,9.314264,2.394293,1.2777358,0.0,0.0,3.9481134,15.22964,0.0,6.0804,0.0,0.20329735,0.0,0.0,0.0,8.3612385,0.0,0.0,7.4831767,0.0
mouse2_lib3.final_cell_0064,5.883657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7477055,10.016508,2.7024546,1.2781787,0.0,0.0,4.2828674,15.245689,0.0,6.02124,0.0,0.14674413,0.0,0.0,0.0,8.364626,0.0,0.0,7.351462,0.0
mouse2_lib3.final_cell_0065,0.0,0.0,0.0,0.0,3.7265105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.297831,0.0,0.0,3.559786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9229467,0.0,10.862174,0.0,0.0,0.0,2.7184882,4.117683
mouse2_lib3.final_cell_0066,6.0693607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83336,9.661632,2.1099534,1.170934,0.0,0.0,4.265195,15.763146,0.0,5.951072,0.0,0.15338464,0.0,0.0,0.0,8.470474,0.0,0.0,7.676961,0.0
mouse2_lib3.final_cell_0067,1.3293602,0.0,0.0,0.0,1.6159319,0.0,1.4173515,0.0,0.0,2.252001,0.0,0.0,3.1807268,0.0,0.4193357,1.747646,0.0,0.0,0.0,0.0,2.5188332,1.4389292,0.0,0.7538912,0.0,0.0,0.0,1.4270722,0.0,0.0,2.2413046,0.0
mouse2_lib3.final_cell_0068,1.6073835,0.0,0.0,0.0,1.8249431,0.0,1.6287802,0.0,0.0,2.3918948,0.0,0.0,3.7162673,0.0,0.7711204,1.9142858,0.0,0.0,0.0,0.0,3.1662912,1.7418302,0.0,0.47362247,0.0,0.025034586,0.0,1.0813974,0.0,0.0,2.7392921,0.0
mouse2_lib3.final_cell_0069,0.0,0.0,0.0,6.512915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2994456,0.0,0.0,0.0,0.0,0.0,3.3349283,1.7840956,0.0,3.4277685,9.442467,3.6358902,0.0,0.0,0.0,0.0
mouse2_lib3.final_cell_0070,6.3185816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.72382,9.251727,2.4779003,1.2077897,0.0,0.0,4.16072,14.761873,0.0,5.6044493,0.0,0.0,0.0,0.0,0.0,8.175621,0.0,0.0,6.927969,0.0
mouse2_lib3.final_cell_0071,2.1748352,0.0,0.0,0.0,1.2326437,0.0,0.8780664,0.0,0.0,1.5937188,0.0,0.0,3.822404,0.0,0.95235014,1.7788211,0.0,0.2037819,0.0,0.31947243,1.6672021,1.8353277,0.0,0.630626,0.0,0.0,0.0,1.4178528,0.0,0.0,2.1853728,0.0
mouse2_lib3.final_cell_0072,0.6600237,0.0,0.0,0.0,1.3801336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.289701,0.0,1.8389587,1.4190733,0.0,3.5394547,0.8296361,3.1772058,0.0,0.0,0.0,3.1722271,0.0,0.0,0.0,0.93806213,0.0,0.0,0.0,0.0
mouse2_lib3.final_cell_0073,6.331387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.273393,10.068774,2.756735,0.89518654,0.0,0.0,4.7686634,16.086893,0.0,6.160071,0.0,0.07951201,0.0,0.0,0.0,8.934114,0.0,0.0,7.8842154,0.0
mouse2_lib3.final_cell_0074,0.8726874,0.0,0.0,0.0,1.6338592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4773585,0.0,1.9642997,1.6536115,0.0,3.979318,1.0858655,3.6747324,0.0,0.0,0.0,3.4053967,0.0,0.0,0.0,1.1836995,0.0,0.0,0.0,0.0
mouse2_lib3.final_cell_0075,1.0076985,0.0,0.0,0.0,1.4858005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6359899,0.0,2.0308633,1.8327426,0.0,4.1931486,1.212035,3.6012897,0.0,0.0,0.0,3.5669491,0.0,0.0,0.0,1.1307563,0.0,0.0,0.0,0.0
mouse2_lib3.final_cell_0076,6.102948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2217174,9.866402,2.8132598,1.4131116,0.0,0.0,4.401867,14.961092,0.0,5.71771,0.0,0.0,0.0,0.0,0.0,8.665465,0.0,0.0,7.3303175,0.0
mouse2_lib3.final_cell_0077,1.3917459,0.0,0.0,0.0,1.5172845,0.0,1.1710235,0.0,0.0,2.159633,0.0,0.0,3.471903,0.0,0.57466614,1.6037765,0.0,0.0,0.0,0.0,1.9321651,1.4119277,0.0,0.7989246,0.0,0.0,0.0,1.289027,0.0,0.0,2.45581,0.0
mouse2_lib3.final_cell_0078,6.430752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.474719,10.516067,3.0184042,1.044514,0.0,0.0,4.2477217,16.61381,0.0,6.2949915,0.0,0.025884438,0.0,0.0,0.0,9.1766815,0.0,0.0,7.85052,0.0
mouse2_lib3.final_cell_0079,1.4877701,0.0,0.0,0.0,1.5919594,0.0,1.3465176,0.0,0.0,1.8342851,0.0,0.0,3.0719144,0.0,0.62625206,1.525641,0.0,0.0,0.0,0.0,2.621873,1.1694787,0.0,0.58392173,0.0,0.04905498,0.0,0.84488565,0.0,0.0,2.2119782,0.0
mouse2_lib3.final_cell_0080,1.0523705,0.0,0.0,0.0,1.821453,0.0,1.3908132,0.0,0.0,2.626356,0.0,0.0,3.8694468,0.0,0.559565,2.1704814,0.0,0.0,0.0,0.0,3.0873394,1.5066344,0.0,0.9489404,0.0,0.0,0.0,1.660699,0.0,0.0,2.9712186,0.0
mouse2_lib3.final_cell_0081,0.18320858,0.0,0.0,0.0,1.57341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5907788,0.0,2.0816088,1.854971,0.0,3.9827645,0.90261686,4.006434,0.0,0.0,0.0,3.916622,0.0,0.0,0.0,1.272673,0.0,0.0,0.0,0.0
mouse2_lib3.final_cell_0082,5.986891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.23336,9.906816,2.699667,1.2118424,0.0,0.0,4.2212853,14.841072,0.0,5.61231,0.0,0.0,0.0,0.0,0.0,8.372047,0.0,0.0,7.571836,0.0
mouse2_lib3.final_cell_0083,1.6506301,0.0,0.0,0.0,1.2811451,0.0,0.72669166,0.0,0.0,1.7571014,0.0,0.0,3.8034523,0.10742551,1.2820979,1.8132447,0.0,0.0,0.0,0.0,1.9684507,1.421262,0.0,0.53058046,0.0,0.0,0.0,1.5363446,0.0,0.0,1.7444791,0.0
mouse2_lib3.final_cell_0084,1.0887285,0.0,0.0,0.0,1.6611474,0.0,1.3287401,0.0,0.0,2.2311919,0.0,0.0,3.266151,0.0,0.73370236,1.5153266,0.0,0.0,0.0,0.0,2.867966,1.1294875,0.0,0.45267582,0.0,0.19801567,0.0,1.1228306,0.0,0.0,1.8571327,0.0
mouse2_lib3.final_cell_0085,2.8517904,0.0,0.0,0.0,0.47872463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5759974,2.8100553,2.0396078,1.4875717,0.0,0.5646715,1.6308953,4.8337092,0.0,2.1840024,0.0,0.9164479,0.0,0.0,0.0,3.35259,0.0,0.0,2.8736174,0.0
mouse2_lib3.final_cell_0086,5.7902746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.003431,9.69587,2.61947,1.0705639,0.0,0.0,4.1308174,14.362952,0.0,5.7461743,0.0,0.019898828,0.0,0.0,0.0,8.0483675,0.0,0.0,7.1262865,0.0
mouse2_lib3.final_cell_0087,5.9635296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.830764,9.936398,2.8673625,1.5938106,0.0,0.0,4.3482904,15.793367,0.0,6.21311,0.0,0.13515335,0.0,0.0,0.0,8.553297,0.0,0.0,7.4446015,0.0
mouse2_lib3.final_cell_0088,1.1086984,0.0,0.0,0.0,1.3611,0.0,1.1723723,0.0,0.0,2.2439878,0.0,0.0,3.422923,0.0,0.37542439,1.64272,0.0,0.0,0.0,0.0,2.5698445,1.7084303,0.0,0.8065237,0.0,0.0,0.0,1.7632477,0.0,0.0,2.9703944,0.0
mouse2_lib3.final_cell_0089,1.0823219,0.0,0.0,0.0,1.6650926,0.0,1.4068744,0.0,0.0,2.239582,0.0,0.0,3.4867377,0.0,0.5454764,1.9185627,0.0,0.0,0.0,0.0,2.6631682,1.2389269,0.0,0.9577297,0.0,0.0,0.0,1.1908534,0.0,0.0,2.3190465,0.0
mouse2_lib3.final_cell_0090,1.7349316,0.0,0.0,0.0,1.8711007,0.0,1.4844337,0.0,0.0,2.153975,0.0,0.0,4.0374904,0.0,0.6904292,1.7155664,0.0,0.0,0.0,0.0,2.619462,1.8379605,0.0,0.7689935,0.0,0.0,0.0,1.4961926,0.0,0.0,2.9791965,0.0
mouse2_lib3.final_cell_0091,6.1963615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0221024,10.112409,2.3878946,1.0471128,0.0,0.0,4.648212,16.01109,0.0,6.008555,0.0,0.35027432,0.0,0.0,0.0,8.956502,0.0,0.0,8.042463,0.0
mouse2_lib3.final_cell_0092,1.4504341,0.0,0.0,0.0,1.9809552,0.0,1.8109384,0.0,0.0,2.5387557,0.0,0.0,3.6030428,0.0,0.7632692,1.7378407,0.0,0.0,0.0,0.0,3.0517995,1.4379379,0.0,0.4787273,0.0,0.09486338,0.0,1.2066798,0.0,0.0,2.283183,0.0
mouse2_lib3.final_cell_0093,5.6539707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.677099,9.592873,2.4202209,1.4853591,0.0,0.0,3.9661305,15.365291,0.0,5.977139,0.0,0.28018993,0.0,0.0,0.0,8.386501,0.0,0.0,7.424196,0.0
mouse2_lib3.final_cell_0094,6.276498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9849734,10.259967,2.8145034,1.2757963,0.0,0.0,4.623464,16.029947,0.0,6.2435822,0.0,0.0,0.0,0.0,0.0,8.581299,0.0,0.0,7.769253,0.0
mouse2_lib3.final_cell_0095,5.5826054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0663643,9.597718,2.8139908,1.2308275,0.0,0.0,4.3224535,15.10333,0.0,5.7179537,0.0,0.21956262,0.0,0.0,0.0,8.67417,0.0,0.0,7.188222,0.0
mouse2_lib3.final_cell_0096,1.0568539,0.0,0.0,0.0,1.3375134,0.0,1.1538106,0.0,0.0,2.0824783,0.0,0.0,3.1735015,0.0,0.42747506,1.5121905,0.0,0.0,0.0,0.6931642,2.2648945,1.92922,0.0,0.42977035,0.0,0.34738407,0.0,1.697073,0.0,0.0,2.9689388,0.0
mouse2_lib3.final_cell_0097,0.7170832,0.0,0.0,0.0,1.5148698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4958487,0.0,1.7618407,1.7263796,0.0,3.8172593,0.8489868,3.3162336,0.0,0.0,0.0,3.3173234,0.0,0.0,0.0,0.88082427,0.0,0.0,0.0,0.0
mouse2_lib3.final_cell_0098,1.0027723,0.0,0.0,0.0,1.3209339,0.0,0.951874,0.0,0.0,1.7527382,0.0,0.0,3.071072,0.0,0.6283723,1.6226996,0.0,0.0,0.0,0.0,1.796524,1.366857,0.0,1.0111177,0.0,0.0,0.0,1.6401879,0.0,0.0,2.2293694,0.0
mouse2_lib3.final_cell_0099,0.8085248,0.0,0.0,0.0,2.013798,0.0,1.516137,0.0,0.0,2.6185114,0.0,0.0,3.5362535,0.0,0.4363369,1.835209,0.0,0.0,0.0,0.0,3.118589,1.2502973,0.0,0.913509,0.0,0.0,0.0,1.5294392,0.0,0.0,2.510387,0.0
mouse2_lib3.final_cell_0100,5.4217772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.278668,8.771332,2.3638005,0.968186,0.0,0.0,3.7395408,13.670351,0.0,5.2543206,0.0,0.20254907,0.0,0.0,0.0,7.8693223,0.0,0.0,6.7037163,0.0
mouse2_lib3.final_cell_0101,1.4453589,0.0,0.0,0.0,1.3774828,0.0,1.5160221,0.0,0.0,2.0226367,0.0,0.0,3.3293736,0.1692186,0.6566535,1.6922264,0.0,0.0,0.0,1.402731,2.3224816,1.9555852,0.0,0.38558635,0.0,0.0,0.0,2.9584506,0.0,0.0,3.3107486,0.0
mouse2_lib3.final_cell_0102,1.3531612,0.0,0.0,0.0,1.4294176,0.0,1.4047973,0.0,0.0,2.1778102,0.0,0.0,3.2421217,0.0,0.6717187,1.6677463,0.0,0.0,0.0,0.0,2.3033798,1.2932743,0.0,0.8867521,0.0,0.0,0.0,1.5756099,0.0,0.0,2.0105925,0.0
mouse2_lib3.final_cell_0103,0.8872846,0.0,0.0,0.0,1.5153168,0.0,0.77706015,0.0,0.0,1.8978006,0.0,0.0,3.3106787,0.0,0.7829492,1.8466344,0.0,0.12188109,0.0,0.0,1.7745498,1.2719419,0.0,0.8855917,0.0,0.0,0.0,1.0043985,0.0,0.0,1.6215788,0.0
mouse2_lib3.final_cell_0104,0.7991408,0.0,0.0,0.0,1.7461789,0.0,1.5418781,0.0,0.0,2.4173036,0.0,0.0,3.6321006,0.0,0.15635847,2.005589,0.0,0.0,0.0,0.0,2.8661451,1.6435084,0.0,1.2370272,0.0,0.0,0.0,1.7011462,0.0,0.0,3.202744,0.0
mouse2_lib3.final_cell_0105,0.7478051,0.0,0.0,0.0,1.5275775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5837748,0.0,1.7404662,1.8483869,0.0,3.67568,1.0962805,3.0915565,0.0,0.0,0.0,3.271106,0.0,0.0,0.0,0.8926265,0.0,0.0,0.0,0.0
mouse2_lib3.final_cell_0106,5.99917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0584474,10.005187,2.54021,0.95792145,0.0,0.0,4.3277264,15.8630085,0.0,5.6522713,0.0,0.13573106,0.0,0.0,0.0,9.031083,0.0,0.0,7.6000066,0.0
mouse2_lib3.final_cell_0107,1.4777036,0.0,0.0,0.0,1.492159,0.0,1.2247232,0.0,0.0,2.194595,0.0,0.0,3.4037724,0.0,0.6043114,1.7181312,0.0,0.0,0.0,0.0,2.8414028,1.432036,0.0,0.851161,0.0,0.0,0.0,1.1874732,0.0,0.0,2.4266145,0.0
mouse2_lib3.final_cell_0108,6.1098113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0345182,9.647751,2.6687202,0.84088755,0.0,0.0,4.4300356,14.897829,0.0,5.76967,0.0,0.0,0.0,0.0,0.0,8.646,0.0,0.0,7.2739882,0.0
mouse2_lib3.final_cell_0109,5.954008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.799207,9.786312,2.5257573,1.0792935,0.0,0.0,4.147912,15.4786,0.0,5.9567103,0.0,0.3811757,0.0,0.0,0.0,8.710472,0.0,0.0,7.7578845,0.0
mouse2_lib3.final_cell_0110,0.93406147,0.0,0.0,0.0,1.7226946,0.0,1.3530476,0.0,0.0,2.5227551,0.0,0.0,3.408094,0.0,0.6477256,1.7986735,0.0,0.0,0.0,0.0,2.7125206,1.5441672,0.0,0.9844143,0.0,0.0,0.0,1.82357,0.0,0.0,2.3243275,0.0
